"LAST_DAY","DESCRIPTION","Period","Period (Proper)","FISCAL_YEAR","FISCAL_QTR","FISCAL_MONTH","FISCAL_WEEK","WEEK_DAY","FISCAL_MONTH_NO","TOTAL_WKS_IN_FIS_MTH","FISCAL_WK_IN_MTH_NO","CAL_YEAR","CAL_QTR","WORK_DAY_FLAG"
"2021-08-04","8/4/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK14,We,4,4,1,CY2021,Q3,Y
"2021-08-05","8/5/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK14,Th,4,4,1,CY2021,Q3,Y
"2021-08-06","8/6/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK14,Fr,4,4,1,CY2021,Q3,Y
"2021-08-07","8/7/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Sa,4,4,2,CY2021,Q3,N
"2021-08-08","8/8/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Su,4,4,2,CY2021,Q3,N
"2021-08-09","8/9/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Mo,4,4,2,CY2021,Q3,Y
"2021-08-10","8/10/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Tu,4,4,2,CY2021,Q3,Y
"2021-08-11","8/11/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,We,4,4,2,CY2021,Q3,Y
"2021-08-12","8/12/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Th,4,4,2,CY2021,Q3,Y
"2021-08-13","8/13/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK15,Fr,4,4,2,CY2021,Q3,Y
"2021-08-14","8/14/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Sa,4,4,3,CY2021,Q3,N
"2021-08-15","8/15/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Su,4,4,3,CY2021,Q3,N
"2021-08-16","8/16/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Mo,4,4,3,CY2021,Q3,Y
"2021-08-17","8/17/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Tu,4,4,3,CY2021,Q3,Y
"2021-08-18","8/18/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,We,4,4,3,CY2021,Q3,Y
"2021-08-19","8/19/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Th,4,4,3,CY2021,Q3,Y
"2021-08-20","8/20/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK16,Fr,4,4,3,CY2021,Q3,Y
"2021-08-21","8/21/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Sa,4,4,4,CY2021,Q3,N
"2021-08-22","8/22/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Su,4,4,4,CY2021,Q3,N
"2021-08-23","8/23/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Mo,4,4,4,CY2021,Q3,Y
"2021-08-24","8/24/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Tu,4,4,4,CY2021,Q3,Y
"2021-08-25","8/25/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,We,4,4,4,CY2021,Q3,Y
"2021-08-26","8/26/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Th,4,4,4,CY2021,Q3,Y
"2021-08-27","8/27/2021",FY22 04 AUG,FY22 04 Aug,FY2022,Q2,AUG,WK17,Fr,4,4,4,CY2021,Q3,Y
"2021-08-28","8/28/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Sa,5,5,1,CY2021,Q3,N
"2021-08-29","8/29/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Su,5,5,1,CY2021,Q3,N
"2021-08-30","8/30/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Mo,5,5,1,CY2021,Q3,Y
"2021-08-31","8/31/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Tu,5,5,1,CY2021,Q3,Y
"2021-09-01","9/1/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,We,5,5,1,CY2021,Q3,Y
"2021-09-02","9/2/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Th,5,5,1,CY2021,Q3,Y
"2021-09-03","9/3/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK18,Fr,5,5,1,CY2021,Q3,Y
"2021-09-04","9/4/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Sa,5,5,2,CY2021,Q3,N
"2021-09-05","9/5/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Su,5,5,2,CY2021,Q3,N
"2021-09-06","9/6/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Mo,5,5,2,CY2021,Q3,Y
"2021-09-07","9/7/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Tu,5,5,2,CY2021,Q3,Y
"2021-09-08","9/8/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,We,5,5,2,CY2021,Q3,Y
"2021-09-09","9/9/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Th,5,5,2,CY2021,Q3,Y
"2021-09-10","9/10/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK19,Fr,5,5,2,CY2021,Q3,Y
"2021-09-11","9/11/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Sa,5,5,3,CY2021,Q3,N
"2021-09-12","9/12/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Su,5,5,3,CY2021,Q3,N
"2021-09-13","9/13/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Mo,5,5,3,CY2021,Q3,Y
"2021-09-14","9/14/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Tu,5,5,3,CY2021,Q3,Y
"2021-09-15","9/15/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,We,5,5,3,CY2021,Q3,Y
"2021-09-16","9/16/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Th,5,5,3,CY2021,Q3,Y
"2021-09-17","9/17/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK20,Fr,5,5,3,CY2021,Q3,Y
"2021-09-18","9/18/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Sa,5,5,4,CY2021,Q3,N
"2021-09-19","9/19/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Su,5,5,4,CY2021,Q3,N
"2021-09-20","9/20/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Mo,5,5,4,CY2021,Q3,Y
"2021-09-21","9/21/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Tu,5,5,4,CY2021,Q3,Y
"2021-09-22","9/22/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,We,5,5,4,CY2021,Q3,Y
"2021-09-23","9/23/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Th,5,5,4,CY2021,Q3,Y
"2021-09-24","9/24/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK21,Fr,5,5,4,CY2021,Q3,Y
"2021-09-25","9/25/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Sa,5,5,5,CY2021,Q3,N
"2021-09-26","9/26/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Su,5,5,5,CY2021,Q3,N
"2021-09-27","9/27/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Mo,5,5,5,CY2021,Q3,Y
"2021-09-28","9/28/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Tu,5,5,5,CY2021,Q3,Y
"2021-09-29","9/29/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,We,5,5,5,CY2021,Q3,Y
"2021-09-30","9/30/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Th,5,5,5,CY2021,Q3,Y
"2021-10-01","10/1/2021",FY22 05 SEP,FY22 05 Sep,FY2022,Q2,SEP,WK22,Fr,5,5,5,CY2021,Q4,Y
"2021-10-02","10/2/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Sa,6,4,1,CY2021,Q4,N
"2021-10-03","10/3/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Su,6,4,1,CY2021,Q4,N
"2021-10-04","10/4/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Mo,6,4,1,CY2021,Q4,Y
"2021-10-05","10/5/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Tu,6,4,1,CY2021,Q4,Y
"2021-10-06","10/6/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,We,6,4,1,CY2021,Q4,Y
"2021-10-07","10/7/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Th,6,4,1,CY2021,Q4,Y
"2021-10-08","10/8/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK23,Fr,6,4,1,CY2021,Q4,Y
"2021-10-09","10/9/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Sa,6,4,2,CY2021,Q4,N
"2021-10-10","10/10/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Su,6,4,2,CY2021,Q4,N
"2021-10-11","10/11/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Mo,6,4,2,CY2021,Q4,Y
"2021-10-12","10/12/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Tu,6,4,2,CY2021,Q4,Y
"2021-10-13","10/13/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,We,6,4,2,CY2021,Q4,Y
"2021-10-14","10/14/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Th,6,4,2,CY2021,Q4,Y
"2021-10-15","10/15/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK24,Fr,6,4,2,CY2021,Q4,Y
"2021-10-16","10/16/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Sa,6,4,3,CY2021,Q4,N
"2021-10-17","10/17/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Su,6,4,3,CY2021,Q4,N
"2021-10-18","10/18/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Mo,6,4,3,CY2021,Q4,Y
"2021-10-19","10/19/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Tu,6,4,3,CY2021,Q4,Y
"2021-10-20","10/20/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,We,6,4,3,CY2021,Q4,Y
"2021-10-21","10/21/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Th,6,4,3,CY2021,Q4,Y
"2021-10-22","10/22/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK25,Fr,6,4,3,CY2021,Q4,Y
"2021-10-23","10/23/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Sa,6,4,4,CY2021,Q4,N
"2021-10-24","10/24/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Su,6,4,4,CY2021,Q4,N
"2021-10-25","10/25/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Mo,6,4,4,CY2021,Q4,Y
"2021-10-26","10/26/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Tu,6,4,4,CY2021,Q4,Y
"2021-10-27","10/27/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,We,6,4,4,CY2021,Q4,Y
"2021-10-28","10/28/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Th,6,4,4,CY2021,Q4,Y
"2021-10-29","10/29/2021",FY22 06 OCT,FY22 06 Oct,FY2022,Q2,OCT,WK26,Fr,6,4,4,CY2021,Q4,Y
"2021-10-30","10/30/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Sa,7,4,1,CY2021,Q4,N
"2021-10-31","10/31/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Su,7,4,1,CY2021,Q4,N
"2021-11-01","11/1/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Mo,7,4,1,CY2021,Q4,Y
"2021-11-02","11/2/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Tu,7,4,1,CY2021,Q4,Y
"2021-11-03","11/3/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,We,7,4,1,CY2021,Q4,Y
"2021-11-04","11/4/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Th,7,4,1,CY2021,Q4,Y
"2021-11-05","11/5/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK27,Fr,7,4,1,CY2021,Q4,Y
"2021-11-06","11/6/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Sa,7,4,2,CY2021,Q4,N
"2021-11-07","11/7/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Su,7,4,2,CY2021,Q4,N
"2021-11-08","11/8/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Mo,7,4,2,CY2021,Q4,Y
"2021-11-09","11/9/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Tu,7,4,2,CY2021,Q4,Y
"2021-11-10","11/10/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,We,7,4,2,CY2021,Q4,Y
"2021-11-11","11/11/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Th,7,4,2,CY2021,Q4,Y
"2021-11-12","11/12/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK28,Fr,7,4,2,CY2021,Q4,Y
"2021-11-13","11/13/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Sa,7,4,3,CY2021,Q4,N
"2021-11-14","11/14/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Su,7,4,3,CY2021,Q4,N
"2021-11-15","11/15/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Mo,7,4,3,CY2021,Q4,Y
"2021-11-16","11/16/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Tu,7,4,3,CY2021,Q4,Y
"2021-11-17","11/17/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,We,7,4,3,CY2021,Q4,Y
"2021-11-18","11/18/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Th,7,4,3,CY2021,Q4,Y
"2021-11-19","11/19/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK29,Fr,7,4,3,CY2021,Q4,Y
"2021-11-20","11/20/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Sa,7,4,4,CY2021,Q4,N
"2021-11-21","11/21/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Su,7,4,4,CY2021,Q4,N
"2021-11-22","11/22/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Mo,7,4,4,CY2021,Q4,Y
"2021-11-23","11/23/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Tu,7,4,4,CY2021,Q4,Y
"2021-11-24","11/24/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,We,7,4,4,CY2021,Q4,Y
"2021-11-25","11/25/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Th,7,4,4,CY2021,Q4,Y
"2021-11-26","11/26/2021",FY22 07 NOV,FY22 07 Nov,FY2022,Q3,NOV,WK30,Fr,7,4,4,CY2021,Q4,Y
"2021-11-27","11/27/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Sa,8,5,1,CY2021,Q4,N
"2021-11-28","11/28/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Su,8,5,1,CY2021,Q4,N
"2021-11-29","11/29/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Mo,8,5,1,CY2021,Q4,Y
"2021-11-30","11/30/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Tu,8,5,1,CY2021,Q4,Y
"2021-12-01","12/1/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,We,8,5,1,CY2021,Q4,Y
"2021-12-02","12/2/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Th,8,5,1,CY2021,Q4,Y
"2021-12-03","12/3/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK31,Fr,8,5,1,CY2021,Q4,Y
"2021-12-04","12/4/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Sa,8,5,2,CY2021,Q4,N
"2021-12-05","12/5/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Su,8,5,2,CY2021,Q4,N
"2021-12-06","12/6/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Mo,8,5,2,CY2021,Q4,Y
"2021-12-07","12/7/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Tu,8,5,2,CY2021,Q4,Y
"2021-12-08","12/8/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,We,8,5,2,CY2021,Q4,Y
"2021-12-09","12/9/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Th,8,5,2,CY2021,Q4,Y
"2021-12-10","12/10/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK32,Fr,8,5,2,CY2021,Q4,Y
"2021-12-11","12/11/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Sa,8,5,3,CY2021,Q4,N
"2021-12-12","12/12/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Su,8,5,3,CY2021,Q4,N
"2021-12-13","12/13/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Mo,8,5,3,CY2021,Q4,Y
"2021-12-14","12/14/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Tu,8,5,3,CY2021,Q4,Y
"2021-12-15","12/15/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,We,8,5,3,CY2021,Q4,Y
"2021-12-16","12/16/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Th,8,5,3,CY2021,Q4,Y
"2021-12-17","12/17/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK33,Fr,8,5,3,CY2021,Q4,Y
"2021-12-18","12/18/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Sa,8,5,4,CY2021,Q4,N
"2021-12-19","12/19/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Su,8,5,4,CY2021,Q4,N
"2021-12-20","12/20/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Mo,8,5,4,CY2021,Q4,Y
"2021-12-21","12/21/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Tu,8,5,4,CY2021,Q4,Y
"2021-12-22","12/22/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,We,8,5,4,CY2021,Q4,Y
"2021-12-23","12/23/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Th,8,5,4,CY2021,Q4,Y
"2021-12-24","12/24/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK34,Fr,8,5,4,CY2021,Q4,Y
"2021-12-25","12/25/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Sa,8,5,5,CY2021,Q4,N
"2021-12-26","12/26/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Su,8,5,5,CY2021,Q4,N
"2021-12-27","12/27/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Mo,8,5,5,CY2021,Q4,Y
"2021-12-28","12/28/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Tu,8,5,5,CY2021,Q4,Y
"2021-12-29","12/29/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,We,8,5,5,CY2021,Q4,Y
"2021-12-30","12/30/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Th,8,5,5,CY2021,Q4,Y
"2021-12-31","12/31/2021",FY22 08 DEC,FY22 08 Dec,FY2022,Q3,DEC,WK35,Fr,8,5,5,CY2021,Q4,Y
"2022-01-01","1/1/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Sa,9,4,1,CY2022,Q1,N
"2022-01-02","1/2/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Su,9,4,1,CY2022,Q1,N
"2022-01-03","1/3/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Mo,9,4,1,CY2022,Q1,Y
"2022-01-04","1/4/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Tu,9,4,1,CY2022,Q1,Y
"2022-01-05","1/5/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,We,9,4,1,CY2022,Q1,Y
"2022-01-06","1/6/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Th,9,4,1,CY2022,Q1,Y
"2022-01-07","1/7/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK36,Fr,9,4,1,CY2022,Q1,Y
"2022-01-08","1/8/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Sa,9,4,2,CY2022,Q1,N
"2022-01-09","1/9/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Su,9,4,2,CY2022,Q1,N
"2022-01-10","1/10/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Mo,9,4,2,CY2022,Q1,Y
"2022-01-11","1/11/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Tu,9,4,2,CY2022,Q1,Y
"2022-01-12","1/12/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,We,9,4,2,CY2022,Q1,Y
"2022-01-13","1/13/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Th,9,4,2,CY2022,Q1,Y
"2022-01-14","1/14/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK37,Fr,9,4,2,CY2022,Q1,Y
"2022-01-15","1/15/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Sa,9,4,3,CY2022,Q1,N
"2022-01-16","1/16/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Su,9,4,3,CY2022,Q1,N
"2022-01-17","1/17/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Mo,9,4,3,CY2022,Q1,Y
"2022-01-18","1/18/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Tu,9,4,3,CY2022,Q1,Y
"2022-01-19","1/19/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,We,9,4,3,CY2022,Q1,Y
"2022-01-20","1/20/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Th,9,4,3,CY2022,Q1,Y
"2022-01-21","1/21/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK38,Fr,9,4,3,CY2022,Q1,Y
"2022-01-22","1/22/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Sa,9,4,4,CY2022,Q1,N
"2022-01-23","1/23/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Su,9,4,4,CY2022,Q1,N
"2022-01-24","1/24/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Mo,9,4,4,CY2022,Q1,Y
"2022-01-25","1/25/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Tu,9,4,4,CY2022,Q1,Y
"2022-01-26","1/26/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,We,9,4,4,CY2022,Q1,Y
"2022-01-27","1/27/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Th,9,4,4,CY2022,Q1,Y
"2022-01-28","1/28/2022",FY22 09 JAN,FY22 09 Jan,FY2022,Q3,JAN,WK39,Fr,9,4,4,CY2022,Q1,Y
"2022-01-29","1/29/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Sa,10,4,1,CY2022,Q1,N
"2022-01-30","1/30/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Su,10,4,1,CY2022,Q1,N
"2022-01-31","1/31/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Mo,10,4,1,CY2022,Q1,Y
"2022-02-01","2/1/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Tu,10,4,1,CY2022,Q1,Y
"2022-02-02","2/2/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,We,10,4,1,CY2022,Q1,Y
"2022-02-03","2/3/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Th,10,4,1,CY2022,Q1,Y
"2022-02-04","2/4/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK40,Fr,10,4,1,CY2022,Q1,Y
"2022-02-05","2/5/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK41,Sa,10,4,2,CY2022,Q1,N
"2022-02-06","2/6/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK41,Su,10,4,2,CY2022,Q1,N
"2022-02-07","2/7/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK41,Mo,10,4,2,CY2022,Q1,Y
"2022-02-08","2/8/2022",FY22 10 FEB,FY22 10 Feb,FY2022,Q4,FEB,WK41,Tu,10,4,2,CY2022,Q1,Y
